-91, 75, -18, 4047, 22, 258, 28.92
-90, 79, -17, 4055, 31, 256, 28.91
-94, 73, -16, 4059, 32, 255, 28.92
-97, 78, -15, 4048, 34, 257, 28.90
-94, 76, -14, 4042, 32, 242, 28.90
-93, 82, -14, 4050, 44, 257, 28.88
-92, 78, -16, 4053, 47, 267, 28.88
-94, 76, -18, 4049, 43, 263, 28.89
-92, 76, -21, 4061, 36, 271, 28.90
-94, 77, -14, 4054, 29, 243, 28.90
-92, 71, -13, 4047, 39, 253, 28.89
-91, 75, -15, 4055, 39, 253, 28.87
-92, 75, -11, 4056, 41, 233, 28.88
-92, 75, -10, 4054, 39, 240, 28.90
-93, 80, -11, 4056, 41, 264, 28.89
-91, 77, -14, 4048, 38, 260, 28.89
-91, 72, -11, 4049, 35, 254, 28.90
-94, 76, -17, 4053, 35, 255, 28.90
-97, 72, -16, 4063, 29, 261, 28.89
-93, 78, -13, 4054, 36, 245, 28.89
-94, 80, -17, 4047, 49, 251, 28.88
-92, 78, -15, 4055, 43, 248, 28.87
-90, 75, -16, 4049, 41, 258, 28.88
-89, 73, -17, 4048, 44, 248, 28.89
-88, 75, -10, 4036, 39, 252, 28.89
-89, 71, -15, 4054, 40, 252, 28.89
-95, 75, -13, 4062, 37, 266, 28.89
-95, 76, -12, 4049, 39, 246, 28.89
-98, 74, -13, 4044, 39, 240, 28.90
-96, 75, -12, 4051, 42, 244, 28.91
-94, 80, -17, 4053, 48, 254, 28.89
-98, 80, -17, 4053, 44, 269, 28.90
-99, 78, -17, 4063, 51, 249, 28.90
-96, 80, -18, 4051, 45, 252, 28.91
-92, 81, -16, 4052, 44, 252, 28.92
-90, 76, -15, 4059, 38, 234, 28.89
-94, 77, -16, 4055, 34, 233, 28.91
-94, 79, -10, 4059, 33, 245, 28.92
-90, 79, -17, 4056, 37, 246, 28.90
-89, 76, -17, 4046, 43, 258, 28.90
-92, 80, -14, 4052, 41, 237, 28.89
-94, 79, -14, 4048, 40, 239, 28.89
-90, 78, -11, 4058, 37, 248, 28.92
-93, 77, -14, 4064, 31, 240, 28.90
-92, 79, -17, 4065, 38, 253, 28.89
-96, 76, -14, 4054, 35, 250, 28.88
-93, 74, -11, 4050, 38, 246, 28.86
-94, 77, -13, 4053, 33, 242, 28.87
-94, 76, -14, 4057, 32, 238, 28.88
-91, 78, -16, 4060, 36, 246, 28.89
-91, 76, -18, 4060, 33, 258, 28.90
-94, 72, -13, 4054, 31, 253, 28.88
-93, 80, -13, 4057, 31, 252, 28.90
-91, 81, -12, 4055, 40, 249, 28.90
-92, 78, -13, 4057, 38, 242, 28.91
-93, 76, -14, 4048, 33, 233, 28.92
-87, 75, -16, 4048, 43, 233, 28.91
-90, 70, -13, 4054, 41, 247, 28.90
-95, 73, -18, 4057, 37, 247, 28.89
-92, 79, -15, 4050, 38, 251, 28.89
-94, 79, -10, 4052, 33, 252, 28.89
-92, 75, -11, 4059, 30, 260, 28.90
-95, 74, -14, 4054, 33, 249, 28.89
-93, 75, -11, 4045, 31, 254, 28.88
-94, 75, -13, 4039, 33, 258, 28.90
-92, 78, -14, 4054, 37, 243, 28.89
-91, 78, -15, 4067, 43, 244, 28.92
-94, 77, -14, 4056, 43, 227, 28.90
-93, 76, -17, 4050, 32, 248, 28.89
-92, 71, -20, 4043, 31, 242, 28.88
-97, 73, -17, 4053, 38, 236, 28.89
-97, 74, -14, 4062, 33, 237, 28.92
-94, 75, -12, 4050, 28, 239, 28.91
-94, 78, -14, 4061, 30, 228, 28.89
-98, 69, -14, 4069, 36, 246, 28.88
-94, 74, -13, 4051, 32, 241, 28.87
-95, 74, -15, 4046, 32, 250, 28.86
-97, 80, -14, 4049, 47, 238, 28.86
-92, 76, -16, 4049, 44, 249, 28.89
-96, 79, -19, 4051, 33, 255, 28.89
-94, 79, -15, 4049, 37, 229, 28.87
-91, 73, -12, 4060, 43, 240, 28.87
-91, 77, -10, 4053, 39, 255, 28.89
-91, 78, -15, 4050, 34, 248, 28.88
-91, 77, -15, 4050, 39, 252, 28.90
-95, 76, -16, 4060, 41, 251, 28.87
-94, 78, -15, 4057, 37, 248, 28.87
-98, 80, -11, 4055, 37, 244, 28.88
-96, 77, -16, 4067, 39, 237, 28.89
-91, 72, -12, 4072, 42, 241, 28.88
-96, 73, -12, 4057, 39, 243, 28.88
-96, 77, -14, 4046, 44, 240, 28.89
-94, 77, -16, 4054, 35, 234, 28.89
-96, 81, -20, 4055, 36, 239, 28.90
-94, 78, -16, 4043, 37, 243, 28.89
-94, 77, -18, 4049, 31, 227, 28.89
-93, 74, -17, 4053, 31, 225, 28.89
-93, 76, -17, 4045, 40, 243, 28.91
-94, 71, -15, 4051, 31, 241, 28.90
-93, 73, -17, 4047, 29, 234, 28.90
-95, 74, -19, 4047, 30, 252, 28.91
-94, 74, -17, 4052, 30, 250, 28.91
-95, 73, -15, 4053, 32, 263, 28.88
-92, 74, -15, 4072, 38, 246, 28.87
-96, 78, -14, 4067, 35, 247, 28.88
-90, 75, -15, 4064, 26, 250, 28.90
-89, 73, -14, 4054, 36, 247, 28.90
-90, 72, -13, 4059, 31, 262, 28.87
-87, 77, -15, 4060, 28, 243, 28.88
-95, 82, -17, 4056, 26, 254, 28.89
-93, 75, -18, 4054, 25, 257, 28.89
-94, 80, -17, 4054, 33, 239, 28.88
-97, 76, -16, 4056, 38, 239, 28.88
-94, 77, -19, 4057, 35, 243, 28.88
-97, 76, -17, 4056, 38, 253, 28.89
-93, 76, -17, 4053, 36, 253, 28.89
-94, 80, -13, 4052, 41, 251, 28.88
-94, 75, -16, 4044, 47, 262, 28.89
-93, 78, -12, 4059, 35, 259, 28.87
-97, 75, -13, 4057, 28, 246, 28.87
-92, 81, -14, 4060, 28, 234, 28.89
-95, 76, -18, 4052, 29, 235, 28.89
-94, 74, -15, 4051, 37, 249, 28.87
-95, 77, -17, 4047, 42, 227, 28.88
-93, 71, -14, 4045, 30, 238, 28.87
-93, 77, -11, 4052, 35, 243, 28.87
-98, 81, -12, 4057, 35, 262, 28.89
-92, 77, -13, 4067, 23, 261, 28.90
-98, 80, -15, 4058, 41, 254, 28.89
-98, 77, -15, 4059, 39, 246, 28.88
-93, 79, -16, 4061, 41, 244, 28.87
-93, 74, -17, 4061, 34, 259, 28.87
-95, 78, -15, 4054, 37, 265, 28.90
-95, 77, -15, 4054, 32, 243, 28.89
-94, 79, -14, 4058, 37, 234, 28.90
-97, 76, -18, 4056, 34, 246, 28.91
-94, 75, -13, 4055, 39, 251, 28.91
-91, 74, -17, 4052, 40, 253, 28.86
-93, 74, -14, 4043, 41, 247, 28.87
-92, 77, -13, 4040, 32, 251, 28.87
-89, 77, -13, 4047, 31, 241, 28.89
-90, 76, -16, 4040, 37, 257, 28.92
-90, 71, -14, 4045, 43, 262, 28.92
-93, 78, -12, 4043, 37, 245, 28.92
-93, 78, -14, 4051, 36, 254, 28.92
-90, 78, -16, 4055, 41, 253, 28.90
-94, 81, -14, 4058, 26, 253, 28.92
-96, 77, -15, 4060, 31, 269, 28.92
-92, 76, -10, 4049, 32, 251, 28.92
-93, 73, -14, 4057, 35, 254, 28.89
-93, 76, -17, 4052, 34, 241, 28.90
-91, 80, -14, 4055, 44, 253, 28.88
-93, 75, -15, 4058, 29, 263, 28.89
-89, 75, -17, 4057, 32, 256, 28.89
-92, 76, -19, 4058, 43, 253, 28.89
-92, 77, -13, 4063, 46, 254, 28.88
-93, 77, -14, 4067, 47, 257, 28.88
-90, 75, -14, 4062, 46, 254, 28.88
-91, 77, -16, 4060, 38, 238, 28.89
-94, 77, -16, 4053, 41, 244, 28.90
-92, 78, -15, 4057, 34, 244, 28.90
-96, 80, -17, 4052, 38, 239, 28.92
-93, 80, -18, 4053, 39, 247, 28.90
-95, 76, -20, 4044, 35, 238, 28.91
-94, 75, -17, 4047, 33, 246, 28.91
-93, 77, -13, 4063, 38, 255, 28.91
-93, 76, -12, 4055, 38, 246, 28.89
-93, 80, -14, 4055, 30, 243, 28.90
-95, 74, -10, 4057, 41, 260, 28.92
-93, 75, -13, 4044, 39, 249, 28.92
-91, 78, -16, 4042, 30, 257, 28.93
-94, 75, -16, 4059, 39, 255, 28.90
-95, 83, -13, 4053, 37, 246, 28.89
-96, 76, -17, 4049, 27, 256, 28.89
-92, 86, -13, 4057, 24, 254, 28.89
-93, 81, -12, 4045, 36, 249, 28.92
-97, 77, -11, 4038, 22, 248, 28.91
-95, 80, -15, 4049, 33, 247, 28.90
-95, 79, -14, 4054, 36, 261, 28.90
-96, 76, -16, 4051, 35, 253, 28.89
-94, 75, -17, 4055, 31, 248, 28.90
-92, 75, -18, 4055, 24, 250, 28.91
-96, 77, -15, 4045, 35, 257, 28.93
-90, 75, -16, 4050, 27, 254, 28.92
-93, 79, -17, 4053, 38, 241, 28.92
-92, 78, -15, 4056, 37, 245, 28.92
-91, 79, -17, 4056, 33, 245, 28.92
-93, 78, -13, 4062, 31, 263, 28.91
-95, 81, -10, 4066, 31, 258, 28.90
-96, 75, -11, 4059, 32, 254, 28.90
-94, 75, -12, 4049, 40, 257, 28.89
-91, 76, -14, 4042, 38, 236, 28.89
-94, 77, -14, 4055, 27, 256, 28.88
-93, 78, -14, 4064, 36, 272, 28.87
-94, 81, -15, 4058, 29, 257, 28.88
-93, 76, -9, 4053, 30, 250, 28.87
-95, 74, -7, 4046, 37, 237, 28.88
-92, 74, -12, 4060, 33, 232, 28.90
-90, 81, -14, 4060, 44, 243, 28.89
-89, 82, -14, 4045, 47, 238, 28.89
-91, 75, -16, 4056, 36, 241, 28.89
-91, 76, -17, 4049, 43, 253, 28.90
-92, 76, -14, 4047, 35, 257, 28.91
-92, 77, -12, 4049, 37, 249, 28.92
-95, 76, -13, 4046, 32, 258, 28.92
-89, 77, -19, 4047, 44, 259, 28.92
-89, 74, -16, 4060, 36, 245, 28.91
-93, 80, -13, 4065, 37, 251, 28.92
-93, 76, -15, 4061, 29, 236, 28.92
-91, 80, -18, 4051, 36, 235, 28.92
-93, 74, -13, 4044, 33, 223, 28.89
-91, 73, -14, 4056, 36, 237, 28.91
-89, 74, -16, 4055, 37, 243, 28.91
-93, 73, -11, 4057, 34, 243, 28.91
-93, 75, -14, 4061, 44, 250, 28.90
-93, 75, -16, 4060, 47, 245, 28.89
-89, 78, -12, 4063, 34, 246, 28.91
-90, 80, -13, 4066, 31, 258, 28.89
-94, 81, -12, 4059, 28, 252, 28.90
-96, 75, -15, 4063, 36, 257, 28.91
-93, 71, -14, 4049, 41, 258, 28.91
-89, 74, -18, 4046, 40, 250, 28.89
-89, 76, -15, 4052, 37, 243, 28.89
-93, 72, -17, 4060, 37, 265, 28.91
-92, 79, -15, 4049, 38, 243, 28.90
-92, 80, -15, 4049, 43, 253, 28.91
-90, 80, -17, 4048, 45, 249, 28.92
-92, 75, -15, 4057, 40, 245, 28.92
-92, 77, -13, 4060, 45, 246, 28.89
-94, 73, -14, 4060, 44, 254, 28.89
-92, 71, -15, 4068, 44, 250, 28.90
-92, 75, -14, 4060, 38, 254, 28.90
-88, 80, -14, 4057, 34, 245, 28.89
-94, 80, -15, 4064, 39, 239, 28.89
-92, 79, -14, 4053, 30, 245, 28.90
-93, 75, -17, 4055, 35, 247, 28.91
-93, 81, -13, 4063, 32, 227, 28.90
-92, 78, -17, 4056, 36, 245, 28.90
-89, 80, -14, 4053, 48, 246, 28.88
-90, 78, -14, 4047, 38, 250, 28.89
-88, 76, -14, 4053, 36, 244, 28.89
-92, 72, -17, 4054, 36, 251, 28.90
-97, 73, -19, 4055, 30, 238, 28.90
-92, 73, -13, 4053, 40, 239, 28.91
-94, 75, -15, 4048, 40, 242, 28.90
-95, 75, -10, 4045, 24, 237, 28.89
-94, 75, -13, 4048, 32, 245, 28.87
-92, 80, -13, 4049, 23, 237, 28.90
-95, 76, -17, 4047, 26, 257, 28.89
-90, 78, -16, 4051, 40, 256, 28.89
-94, 79, -13, 4048, 32, 247, 28.90
-94, 80, -16, 4050, 41, 228, 28.90
-88, 79, -12, 4052, 38, 240, 28.91
-88, 78, -17, 4050, 35, 254, 28.90
-92, 82, -17, 4041, 30, 253, 28.91
-88, 78, -12, 4052, 42, 234, 28.91
-91, 75, -14, 4053, 38, 230, 28.87
-94, 81, -13, 4054, 30, 251, 28.89
-92, 77, -12, 4062, 30, 239, 28.89
-92, 77, -15, 4057, 39, 249, 28.89
-95, 75, -15, 4048, 40, 243, 28.91
-94, 76, -16, 4056, 38, 237, 28.90
-91, 75, -18, 4061, 36, 242, 28.89
-93, 79, -12, 4059, 35, 254, 28.89
-90, 77, -9, 4058, 38, 244, 28.88
-94, 77, -13, 4052, 38, 233, 28.89
-92, 73, -14, 4058, 32, 228, 28.89
-87, 78, -14, 4051, 46, 237, 28.89
-91, 72, -13, 4055, 36, 241, 28.88
-91, 77, -16, 4053, 35, 254, 28.90
-92, 78, -16, 4056, 37, 242, 28.89
-93, 77, -14, 4052, 37, 255, 28.89
-90, 73, -16, 4048, 42, 244, 28.89
-91, 70, -12, 4047, 34, 257, 28.89
-92, 77, -10, 4054, 35, 252, 28.89
-90, 79, -12, 4057, 43, 246, 28.88
-93, 82, -14, 4057, 40, 247, 28.89
-92, 78, -13, 4058, 44, 251, 28.90
-92, 75, -16, 4047, 39, 258, 28.91
-92, 79, -13, 4047, 37, 251, 28.89
-90, 81, -15, 4041, 29, 233, 28.90
-87, 76, -17, 4046, 40, 233, 28.89
-90, 76, -15, 4048, 43, 239, 28.89
-92, 77, -16, 4051, 35, 229, 28.90
-90, 75, -18, 4053, 31, 225, 28.91
-91, 79, -16, 4051, 38, 228, 28.90
-91, 77, -16, 4045, 38, 250, 28.89
-89, 76, -16, 4051, 35, 238, 28.90
-91, 79, -16, 4053, 37, 251, 28.91
-92, 75, -13, 4045, 26, 245, 28.92
-92, 83, -16, 4049, 29, 234, 28.90
-90, 79, -14, 4052, 34, 250, 28.93
-90, 72, -14, 4052, 32, 246, 28.90
-94, 76, -12, 4048, 26, 252, 28.88
-91, 72, -10, 4049, 38, 242, 28.90
-92, 73, -13, 4058, 40, 256, 28.90
-89, 77, -15, 4055, 36, 241, 28.89
-91, 74, -14, 4057, 28, 244, 28.91
-90, 74, -16, 4043, 29, 254, 28.90
-91, 79, -17, 4049, 34, 257, 28.89
-94, 73, -14, 4052, 45, 257, 28.87
-97, 70, -16, 4052, 38, 268, 28.89
-97, 69, -16, 4052, 42, 264, 28.90
-90, 75, -16, 4055, 42, 264, 28.87
-93, 75, -15, 4052, 46, 253, 28.88
-93, 73, -13, 4056, 37, 254, 28.89
-93, 71, -15, 4059, 41, 233, 28.87
-95, 74, -11, 4053, 32, 232, 28.88
-97, 78, -13, 4041, 39, 235, 28.88
-93, 79, -12, 4060, 34, 227, 28.89
-91, 81, -16, 4065, 42, 252, 28.91
-91, 80, -20, 4060, 34, 240, 28.91
-89, 78, -18, 4054, 28, 249, 28.91
-92, 77, -13, 4055, 31, 259, 28.86
-93, 72, -17, 4063, 41, 255, 28.88
-93, 78, -13, 4053, 44, 258, 28.91
-99, 76, -15, 4060, 40, 252, 28.90
-94, 74, -11, 4049, 36, 248, 28.90
-91, 73, -13, 4052, 35, 250, 28.90
-92, 75, -18, 4053, 32, 249, 28.89
-92, 76, -16, 4053, 39, 248, 28.91
-94, 73, -18, 4050, 30, 247, 28.92
-94, 74, -14, 4049, 36, 242, 28.91
-95, 82, -14, 4058, 41, 243, 28.90
-96, 78, -13, 4041, 38, 255, 28.89
-94, 78, -13, 4039, 45, 270, 28.91
-96, 77, -14, 4049, 35, 258, 28.90
-94, 80, -18, 4055, 35, 246, 28.90
-94, 78, -14, 4051, 27, 258, 28.87
-92, 74, -15, 4050, 37, 245, 28.88
-92, 77, -14, 4049, 36, 242, 28.87
-92, 74, -16, 4046, 44, 244, 28.89
-97, 74, -13, 4061, 42, 259, 28.91
-94, 74, -17, 4065, 38, 246, 28.92
-95, 78, -16, 4061, 42, 243, 28.91
-94, 78, -16, 4053, 40, 246, 28.92
-91, 76, -16, 4044, 34, 256, 28.91
-87, 76, -12, 4058, 37, 249, 28.89
-92, 71, -13, 4048, 41, 247, 28.89
-97, 75, -13, 4054, 40, 243, 28.88
-91, 74, -15, 4069, 36, 254, 28.88
-94, 73, -13, 4078, 36, 243, 28.89
-97, 77, -13, 4069, 36, 247, 28.91
-93, 83, -12, 4070, 33, 256, 28.89
-93, 80, -15, 4057, 30, 250, 28.89
-92, 78, -15, 4058, 39, 242, 28.89
-91, 75, -15, 4056, 37, 255, 28.90
-86, 73, -17, 4062, 31, 253, 28.89
-91, 73, -19, 4072, 41, 260, 28.89
-91, 80, -18, 4059, 38, 265, 28.89
-89, 75, -19, 4053, 38, 270, 28.91
-88, 72, -18, 4057, 35, 259, 28.90
-91, 79, -11, 4055, 34, 246, 28.88
-94, 79, -17, 4061, 27, 248, 28.91
-95, 77, -16, 4053, 36, 271, 28.91
-95, 75, -16, 4050, 45, 253, 28.89
-95, 75, -19, 4051, 39, 247, 28.90
-93, 75, -17, 4069, 48, 252, 28.89
-93, 85, -14, 4056, 38, 242, 28.89
-92, 78, -15, 4059, 36, 256, 28.88
-93, 79, -19, 4055, 47, 255, 28.88
-90, 74, -18, 4065, 43, 256, 28.89
-93, 73, -18, 4053, 41, 255, 28.91
-91, 74, -13, 4048, 41, 247, 28.92
-92, 79, -12, 4037, 32, 251, 28.91
-93, 76, -16, 4038, 34, 264, 28.87
-96, 80, -15, 4056, 38, 252, 28.88
-92, 76, -13, 4063, 28, 253, 28.90
-91, 75, -13, 4060, 25, 247, 28.90
-90, 71, -14, 4048, 34, 247, 28.89
-90, 74, -17, 4051, 30, 256, 28.89
-90, 78, -14, 4054, 29, 245, 28.92
-89, 76, -10, 4057, 29, 256, 28.91
-95, 77, -15, 4047, 33, 254, 28.89
-90, 79, -13, 4040, 46, 248, 28.90
-92, 77, -19, 4058, 47, 250, 28.91
-91, 79, -15, 4063, 43, 251, 28.90
-94, 71, -16, 4053, 38, 242, 28.90
-99, 78, -14, 4057, 44, 245, 28.89
-96, 79, -16, 4058, 45, 238, 28.88
-93, 77, -19, 4053, 42, 235, 28.89
-92, 80, -15, 4059, 52, 244, 28.89
-91, 79, -13, 4053, 49, 242, 28.91
-84, 77, -17, 4047, 31, 236, 28.92
-87, 75, -18, 4047, 33, 238, 28.92
-88, 77, -18, 4052, 32, 259, 28.90
-87, 78, -16, 4049, 36, 246, 28.89
-90, 82, -18, 4056, 44, 250, 28.92
-89, 84, -14, 4053, 36, 255, 28.89
-90, 80, -17, 4060, 36, 246, 28.90
-87, 78, -15, 4053, 34, 252, 28.88
-91, 77, -17, 4052, 29, 237, 28.88
-94, 77, -17, 4050, 32, 245, 28.90
-93, 77, -15, 4048, 39, 242, 28.89
-92, 78, -15, 4051, 33, 246, 28.89
-93, 80, -15, 4054, 20, 263, 28.90
-97, 79, -16, 4055, 22, 252, 28.89
-98, 74, -13, 4054, 42, 259, 28.90
-93, 75, -12, 4060, 36, 248, 28.89
-94, 76, -17, 4067, 37, 251, 28.89
-94, 71, -16, 4053, 28, 249, 28.90
-93, 71, -11, 4061, 31, 238, 28.88
-92, 74, -14, 4055, 28, 261, 28.88
-93, 73, -16, 4053, 43, 258, 28.90
-91, 80, -15, 4057, 40, 250, 28.90
-97, 80, -13, 4060, 43, 244, 28.91
-95, 82, -18, 4056, 46, 228, 28.90
-93, 77, -18, 4048, 40, 241, 28.89
-93, 74, -12, 4047, 44, 249, 28.90
-93, 75, -17, 4057, 33, 261, 28.89
-89, 71, -13, 4058, 37, 250, 28.89
-92, 74, -12, 4054, 35, 267, 28.90
-95, 80, -13, 4053, 36, 248, 28.89
-93, 75, -13, 4053, 38, 233, 28.89
-94, 80, -18, 4052, 36, 237, 28.89
-96, 77, -19, 4057, 29, 252, 28.90
-94, 78, -15, 4048, 22, 257, 28.91
-93, 78, -17, 4052, 25, 240, 28.92
-90, 81, -16, 4058, 37, 241, 28.90
-93, 84, -15, 4058, 43, 254, 28.90
-91, 75, -16, 4056, 40, 246, 28.90
-94, 76, -13, 4040, 33, 252, 28.89
-91, 80, -11, 4043, 36, 256, 28.89
-89, 80, -13, 4048, 36, 248, 28.90
-93, 76, -13, 4060, 39, 239, 28.91
-93, 77, -13, 4058, 35, 237, 28.91
-94, 72, -14, 4060, 44, 233, 28.92
-93, 75, -14, 4053, 36, 243, 28.89
-95, 76, -16, 4051, 34, 249, 28.86
-90, 73, -18, 4059, 36, 254, 28.87
-90, 77, -15, 4054, 44, 233, 28.89
-88, 76, -15, 4056, 45, 244, 28.89
-91, 80, -16, 4053, 43, 246, 28.90
-92, 79, -14, 4051, 36, 245, 28.92
-92, 77, -16, 4064, 38, 250, 28.92
-92, 78, -16, 4056, 35, 240, 28.90
-90, 73, -14, 4052, 29, 247, 28.89
-92, 80, -14, 4047, 38, 247, 28.90
-90, 86, -11, 4047, 43, 253, 28.92
-90, 84, -12, 4053, 34, 251, 28.89
-92, 83, -14, 4059, 28, 253, 28.88
-89, 82, -14, 4056, 26, 253, 28.89
-90, 79, -12, 4058, 40, 254, 28.90
-94, 74, -8, 4066, 32, 243, 28.91
-93, 77, -15, 4064, 32, 237, 28.92
-87, 78, -18, 4055, 33, 242, 28.89
-92, 77, -17, 4048, 29, 232, 28.88
-93, 73, -18, 4047, 23, 229, 28.90
-94, 72, -15, 4054, 35, 245, 28.90
-92, 78, -17, 4060, 41, 244, 28.90
-94, 83, -16, 4052, 36, 235, 28.91
-94, 80, -17, 4056, 37, 243, 28.90
-95, 75, -17, 4054, 42, 236, 28.91
-89, 74, -18, 4065, 38, 247, 28.91
-92, 72, -13, 4068, 40, 246, 28.92
-92, 74, -14, 4056, 40, 244, 28.94
-95, 77, -15, 4059, 37, 241, 28.92
-96, 75, -16, 4061, 32, 238, 28.92
-96, 74, -17, 4053, 33, 234, 28.91
-95, 70, -15, 4054, 41, 249, 28.92
-89, 71, -12, 4063, 44, 256, 28.90
-93, 73, -15, 4058, 31, 243, 28.92
-96, 76, -17, 4046, 25, 240, 28.91
-95, 78, -13, 4047, 28, 246, 28.92
-93, 73, -12, 4041, 36, 256, 28.92
-95, 74, -13, 4055, 33, 260, 28.92
-95, 75, -17, 4058, 35, 243, 28.89
-93, 74, -15, 4052, 44, 249, 28.90
-94, 69, -17, 4056, 38, 239, 28.90
-94, 75, -14, 4059, 36, 234, 28.91
-97, 75, -14, 4055, 43, 246, 28.91
-96, 77, -16, 4052, 37, 245, 28.90
-93, 82, -16, 4055, 39, 248, 28.89
-92, 78, -17, 4060, 41, 251, 28.90
-95, 78, -20, 4058, 41, 248, 28.91
-91, 79, -14, 4045, 36, 242, 28.90
-89, 78, -13, 4051, 38, 249, 28.90
-88, 75, -9, 4065, 35, 252, 28.90
-91, 73, -9, 4058, 39, 242, 28.90
-92, 81, -10, 4059, 37, 258, 28.89
-90, 78, -11, 4047, 40, 242, 28.89
-92, 81, -17, 4055, 35, 245, 28.89
-92, 76, -16, 4055, 45, 256, 28.90
-95, 70, -12, 4061, 32, 243, 28.89
-98, 69, -13, 4052, 31, 238, 28.89
-95, 71, -13, 4050, 34, 240, 28.89
-92, 72, -14, 4050, 30, 247, 28.88
-95, 78, -15, 4051, 35, 244, 28.89
-97, 75, -13, 4052, 35, 254, 28.90
-90, 71, -20, 4056, 40, 243, 28.89
-93, 71, -14, 4054, 40, 243, 28.90
-93, 78, -13, 4055, 31, 247, 28.91
-97, 78, -13, 4053, 25, 251, 28.91
-94, 77, -13, 4050, 35, 240, 28.91
-93, 77, -12, 4049, 30, 232, 28.90
-96, 73, -16, 4061, 42, 247, 28.92
-91, 82, -14, 4051, 34, 245, 28.91
-96, 82, -13, 4045, 34, 254, 28.90
-95, 77, -12, 4051, 42, 242, 28.91
-95, 77, -11, 4053, 40, 248, 28.92
-95, 76, -13, 4059, 41, 264, 28.91
-96, 76, -14, 4062, 35, 263, 28.89
-91, 77, -14, 4060, 30, 264, 28.89
-92, 74, -16, 4050, 32, 257, 28.92
-92, 76, -14, 4056, 42, 253, 28.93
-92, 74, -10, 4052, 39, 243, 28.90
-90, 80, -12, 4054, 33, 244, 28.92
-92, 77, -16, 4049, 31, 260, 28.89
-91, 80, -14, 4053, 39, 245, 28.90
-88, 78, -14, 4053, 35, 249, 28.91
-88, 84, -13, 4048, 33, 250, 28.90
-90, 74, -11, 4050, 34, 237, 28.89
-91, 79, -14, 4053, 38, 256, 28.90
-93, 71, -16, 4053, 43, 261, 28.92
-93, 74, -17, 4049, 33, 251, 28.92
-91, 78, -14, 4052, 31, 267, 28.91
-90, 76, -17, 4042, 31, 254, 28.92
-92, 75, -12, 4049, 43, 251, 28.92
-95, 75, -14, 4059, 35, 247, 28.89
-93, 77, -18, 4061, 30, 255, 28.89
-96, 76, -17, 4049, 43, 265, 28.91
-94, 76, -16, 4051, 39, 253, 28.91
-92, 85, -16, 4053, 30, 249, 28.91
-96, 79, -19, 4051, 34, 247, 28.90
-95, 80, -14, 4053, 39, 260, 28.90
-94, 74, -14, 4054, 34, 251, 28.93
-90, 75, -12, 4053, 32, 252, 28.89
-90, 74, -14, 4051, 35, 262, 28.90
-92, 72, -15, 4054, 32, 261, 28.89
-94, 72, -16, 4054, 36, 243, 28.90
-94, 75, -17, 4046, 33, 254, 28.89
-91, 72, -20, 4057, 32, 260, 28.91
-95, 83, -14, 4067, 38, 268, 28.90
-93, 83, -18, 4060, 43, 245, 28.91
-92, 83, -15, 4066, 41, 247, 28.90
-92, 78, -19, 4069, 49, 243, 28.91
-91, 75, -14, 4056, 49, 236, 28.90
-95, 77, -13, 4065, 39, 227, 28.89
-91, 78, -14, 4060, 33, 250, 28.90
-91, 76, -15, 4048, 38, 256, 28.90
-93, 79, -14, 4060, 35, 256, 28.89
-92, 71, -9, 4063, 30, 255, 28.90
-93, 79, -12, 4063, 27, 259, 28.91
-95, 75, -16, 4052, 31, 255, 28.92
-97, 81, -17, 4053, 46, 238, 28.91
-94, 80, -16, 4052, 45, 257, 28.90
-92, 77, -17, 4045, 44, 245, 28.90
-92, 77, -17, 4054, 38, 255, 28.89
-90, 79, -15, 4052, 37, 249, 28.90
-94, 79, -18, 4052, 40, 246, 28.90
-96, 78, -13, 4043, 49, 236, 28.89
-90, 74, -15, 4052, 41, 250, 28.89
-90, 74, -13, 4045, 38, 249, 28.91
-90, 73, -12, 4048, 39, 243, 28.92
-91, 78, -16, 4050, 46, 248, 28.91
-91, 74, -17, 4054, 43, 253, 28.88
-87, 77, -15, 4058, 41, 268, 28.88
-89, 77, -14, 4049, 43, 270, 28.89
-89, 71, -13, 4049, 39, 256, 28.90
-89, 74, -13, 4041, 44, 254, 28.87
-91, 80, -15, 4046, 38, 253, 28.87
-92, 78, -12, 4040, 33, 257, 28.89
-94, 77, -15, 4050, 29, 251, 28.89
-88, 74, -14, 4053, 31, 244, 28.90
-94, 78, -16, 4067, 34, 249, 28.90
-94, 77, -12, 4063, 38, 242, 28.90
-96, 75, -13, 4058, 37, 243, 28.89
-93, 81, -15, 4049, 38, 228, 28.90
-94, 81, -12, 4054, 45, 249, 28.91
-95, 78, -14, 4053, 46, 241, 28.89
-93, 73, -12, 4057, 39, 228, 28.89
-91, 76, -17, 4053, 38, 231, 28.92
-93, 74, -17, 4055, 40, 248, 28.92
-95, 74, -19, 4066, 51, 256, 28.92
-93, 77, -21, 4048, 43, 263, 28.91
-92, 82, -16, 4045, 37, 260, 28.91
-93, 77, -17, 4046, 42, 255, 28.92
-95, 78, -18, 4041, 36, 237, 28.92
-94, 83, -19, 4044, 41, 239, 28.90
-94, 78, -19, 4053, 45, 240, 28.90
-92, 77, -16, 4050, 41, 242, 28.89
-93, 77, -13, 4049, 43, 255, 28.90
-94, 78, -15, 4060, 32, 250, 28.89
