gx,gy,gz,ax,ay,az,tmp
4414,2106,496,-350,-1447,3521,28.59
4467,2252,470,-247,-1425,3609,28.59
4501,2249,447,-157,-1436,3662,28.58
4540,2101,435,-109,-1420,3711,28.58
4577,1857,422,-80,-1434,3732,28.57
4587,1557,411,-66,-1464,3778,28.58
4578,1240,404,-30,-1462,3840,28.61
4552,836,423,59,-1501,3943,28.59
4498,253,445,148,-1562,4077,28.57
4413,-516,468,194,-1638,4157,28.59
4315,-1402,474,195,-1705,4190,28.57
4203,-2326,475,157,-1734,4191,28.59
4119,-3120,476,-22,-1757,4156,28.59
4003,-3732,469,-121,-1733,4153,28.59
3930,-4240,447,-248,-1694,4112,28.59
3854,-4581,395,-300,-1695,4025,28.58
3767,-4809,330,-332,-1717,3952,28.58
3686,-4949,264,-396,-1725,3854,28.60
3621,-4939,189,-499,-1717,3735,28.60
3570,-4740,106,-637,-1671,3614,28.58
3529,-4366,19,-703,-1609,3525,28.57
3506,-3882,-64,-714,-1539,3455,28.58
3503,-3307,-133,-691,-1468,3393,28.57
3526,-2689,-194,-665,-1393,3338,28.58
3560,-2022,-242,-670,-1302,3284,28.58
3617,-1336,-286,-627,-1216,3273,28.58
3684,-657,-312,-576,-1176,3264,28.60
3764,0,-306,-543,-1135,3279,28.61
3837,595,-312,-483,-1086,3342,28.61
3921,1146,-310,-466,-1063,3350,28.59
4019,1780,-317,-425,-1043,3410,28.59
4092,2211,-328,-364,-1014,3460,28.58
4155,2586,-343,-285,-974,3547,28.57
4199,2875,-351,-238,-946,3623,28.58
4238,3068,-358,-207,-930,3694,28.59
4281,3168,-364,-158,-928,3762,28.59
4310,3167,-375,-136,-930,3805,28.59
4330,3094,-394,-120,-942,3833,28.61
4340,2960,-418,-113,-938,3888,28.60
4348,2739,-430,-82,-930,3921,28.59
4365,2457,-436,-102,-943,3934,28.59
4383,2099,-451,-119,-949,3972,28.61
4385,1676,-469,-144,-944,4011,28.61
4380,1238,-480,-144,-915,4055,28.59
4355,800,-464,-71,-861,4129,28.59
4319,260,-408,28,-800,4238,28.59
4262,-405,-311,118,-738,4355,28.57
4193,-1173,-185,144,-678,4426,28.59
4116,-1961,-41,130,-645,4463,28.58
4023,-2685,118,87,-608,4468,28.58
3917,-3318,290,13,-584,4417,28.57
3817,-3818,452,-90,-562,4319,28.57
3719,-4147,598,-184,-562,4234,28.60
3646,-4310,721,-273,-627,4128,28.59
3573,-4337,814,-369,-693,4031,28.59
3527,-4236,880,-442,-742,3923,28.59
3490,-4008,917,-499,-788,3839,28.58
3470,-3678,939,-521,-791,3782,28.58
3446,-3300,938,-520,-778,3810,28.58
3422,-2909,916,-494,-772,3832,28.59
3384,-2517,880,-457,-771,3877,28.59
3329,-2137,827,-424,-781,3898,28.57
3271,-1753,764,-409,-772,3956,28.59
3194,-1349,681,-411,-751,3971,28.57
3117,-899,602,-396,-739,3983,28.56
3026,-426,519,-364,-722,4002,28.60
2935,30,428,-354,-708,3995,28.57
2844,467,326,-361,-692,4009,28.59
2760,896,219,-363,-673,4017,28.59
2673,1288,121,-310,-667,3997,28.59
2600,1619,38,-232,-652,4015,28.58
2524,1852,-30,-112,-602,4037,28.59
2474,1858,-49,-19,-513,4106,28.59
2427,1732,-45,62,-416,4173,28.59
2371,1508,-8,108,-321,4220,28.58
2315,1212,47,135,-247,4280,28.61
2249,877,123,147,-214,4335,28.60
2173,526,214,129,-220,4378,28.59
2076,175,300,99,-228,4386,28.59
1981,-138,371,50,-231,4363,28.57
1890,-379,429,13,-231,4318,28.57
1800,-583,476,-28,-246,4286,28.58
1711,-726,508,-69,-264,4267,28.59
1631,-803,528,-95,-266,4213,28.58
1550,-817,538,-115,-265,4183,28.58
1481,-803,547,-101,-261,4139,28.59
1422,-775,541,-108,-287,4087,28.59
1376,-748,537,-114,-343,4061,28.58
1340,-737,518,-104,-395,4066,28.58
1315,-798,480,-88,-435,4070,28.59
1294,-894,421,-102,-435,4000,28.57
1290,-942,348,-103,-404,3935,28.59
1302,-919,278,-126,-363,3875,28.57
1317,-804,200,-149,-322,3846,28.58
1332,-634,119,-149,-283,3858,28.59
1343,-427,33,-125,-244,3856,28.59
1352,-251,-57,-96,-234,3881,28.59
1365,-119,-149,-31,-220,3894,28.62
1389,-9,-216,36,-222,3881,28.62
1424,49,-266,94,-225,3877,28.60
1487,50,-324,99,-230,3877,28.58
1573,20,-391,108,-207,3873,28.56
1688,-53,-475,118,-157,3872,28.57
1809,-119,-571,120,-103,3884,28.57
1936,-225,-662,191,-27,3950,28.58
2080,-399,-744,249,24,4003,28.58
2223,-607,-817,275,56,4035,28.59
2343,-835,-885,276,74,4091,28.60
2433,-1071,-946,280,78,4158,28.61
2502,-1287,-1015,263,36,4191,28.61
2553,-1460,-1096,218,18,4213,28.59
2600,-1600,-1182,177,-41,4224,28.62
2639,-1721,-1276,160,-65,4235,28.59
2648,-1855,-1362,182,-77,4267,28.62
2626,-2081,-1461,200,-86,4288,28.59
2607,-2255,-1523,189,-41,4239,28.60
2610,-2359,-1563,134,16,4167,28.58
2640,-2351,-1599,82,75,4091,28.57
2671,-2258,-1621,41,110,4032,28.60
2692,-2113,-1633,30,112,4018,28.58
2708,-1967,-1626,19,117,3999,28.59
2704,-1821,-1633,9,93,4012,28.59
2681,-1629,-1627,-25,27,4017,28.60
2641,-1422,-1629,-76,-13,3989,28.60
2619,-1197,-1662,-138,-48,3933,28.60
2602,-943,-1725,-201,-123,3926,28.63
2575,-680,-1817,-243,-196,3921,28.61
2528,-425,-1928,-267,-238,3913,28.61
2462,-188,-2034,-260,-229,3882,28.59
2389,73,-2123,-256,-170,3846,28.61
2318,385,-2186,-259,-92,3825,28.62
2255,739,-2214,-252,-12,3806,28.58
2179,1124,-2226,-250,40,3812,28.57
2095,1479,-2228,-228,65,3844,28.60
2008,1755,-2228,-200,48,3854,28.60
1935,1929,-2225,-156,-1,3872,28.60
1879,2000,-2202,-108,-29,3913,28.59
1805,2012,-2164,-94,-34,4029,28.59
1694,1983,-2118,-71,-41,4149,28.61
1295,2048,-2016,166,-666,6822,28.61
463,1398,-2012,53,59,5063,28.59
213,1052,-1993,-156,-82,4219,28.61
184,1171,-1863,-223,-150,4132,28.60
271,1410,-1705,-309,-11,4113,28.59
387,1490,-1564,-221,164,4203,28.59
503,1371,-1402,-149,241,4230,28.60
619,1189,-1197,-144,285,4173,28.58
718,1067,-960,-174,330,4139,28.59
796,948,-719,-186,349,4160,28.59
855,785,-476,-193,305,4174,28.59
911,576,-238,-192,251,4195,28.58
985,368,-16,-253,213,4179,28.60
1065,130,193,-234,211,4208,28.61
1140,-126,396,-232,204,4205,28.59
1224,-368,594,-243,184,4207,28.60
1315,-610,832,-290,155,4169,28.59
1378,-719,993,-337,152,4128,28.59
1453,-727,1133,-365,170,4072,28.60
1530,-623,1274,-390,191,4007,28.60
1583,-445,1407,-394,214,3996,28.59
1609,-253,1537,-360,234,4023,28.59
1628,-98,1664,-322,225,4010,28.60
1641,-1,1776,-274,212,3997,28.58
1663,56,1877,-239,209,4005,28.59
1687,64,1982,-197,233,4012,28.58
1709,24,2082,-127,274,4032,28.59
1724,-75,2182,-62,312,4049,28.59
1735,-233,2286,-32,332,4059,28.62
1746,-415,2378,-29,313,4032,28.60
1740,-585,2455,-53,288,4022,28.61
1736,-717,2516,-58,242,3996,28.60
1744,-826,2563,-53,216,3988,28.59
1754,-953,2611,-14,189,3982,28.59
1762,-1119,2653,20,151,4011,28.59
1766,-1320,2685,33,160,4018,28.59
1770,-1510,2711,11,191,4023,28.59
1788,-1608,2728,-34,226,3997,28.62
1804,-1606,2736,-85,241,3988,28.60
1818,-1515,2735,-96,237,3963,28.60
1840,-1385,2724,-96,243,3944,28.60
1873,-1251,2707,-65,263,3933,28.58
1906,-1137,2691,-26,291,3920,28.57
1934,-1022,2679,8,346,3913,28.59
1947,-924,2673,33,373,3937,28.59
1946,-820,2653,49,405,3924,28.59
1934,-706,2635,67,436,3892,28.61
1908,-600,2599,91,473,3846,28.60
1893,-464,2576,103,516,3816,28.60
1873,-282,2551,123,544,3771,28.58
1856,-68,2535,150,574,3746,28.56
1840,158,2510,169,608,3745,28.55
1823,361,2463,203,567,3785,28.58
1801,461,2400,252,489,3856,28.59
1784,454,2317,346,414,3929,28.59
1804,297,2217,424,363,3998,28.58
1843,23,2105,456,318,4027,28.59
1927,-363,1946,414,327,3995,28.60
2002,-564,1800,366,390,3972,28.60
2068,-660,1638,334,441,3970,28.59
2108,-668,1489,331,496,3985,28.61
2125,-678,1334,354,505,4027,28.61
2128,-738,1174,367,515,4066,28.61
2129,-798,1019,361,531,4046,28.61
2132,-838,862,353,563,4022,28.61
2125,-837,718,347,601,4012,28.60
2101,-812,585,330,641,4017,28.60
2070,-766,451,311,657,4007,28.57
2038,-697,329,277,667,3980,28.58
2012,-585,215,258,673,3917,28.59
2024,-412,112,239,693,3855,28.59
2056,-219,12,243,728,3819,28.58
2112,-50,-91,262,765,3848,28.59
2175,71,-192,287,784,3879,28.58
2219,138,-295,307,757,3930,28.59
2266,180,-411,294,731,3954,28.57
2324,206,-530,306,726,3959,28.58
2407,216,-655,305,720,3962,28.60
2511,211,-781,301,713,3938,28.59
2628,188,-909,307,747,3932,28.59
2742,171,-1030,293,794,3934,28.60
2835,178,-1135,275,844,3916,28.58
2904,203,-1228,255,898,3882,28.59
2960,249,-1306,228,923,3861,28.59
2992,324,-1369,225,925,3848,28.59
3013,408,-1416,212,936,3825,28.60
3024,493,-1443,187,949,3777,28.61
3021,575,-1468,163,965,3770,28.59
2992,685,-1478,137,980,3775,28.61
2944,832,-1486,101,989,3793,28.62
2889,969,-1505,92,964,3789,28.60
2845,1071,-1528,97,924,3785,28.59
2807,1122,-1549,104,873,3815,28.59
2780,1140,-1564,126,855,3814,28.58
2776,1129,-1573,147,878,3816,28.59
2783,1083,-1578,145,927,3833,28.56
2794,1005,-1578,152,996,3885,28.58
2794,874,-1575,163,1060,3931,28.60
2783,681,-1549,161,1104,3953,28.59
2779,540,-1520,140,1110,3937,28.60
2793,435,-1480,96,1123,3889,28.60
2810,398,-1432,40,1140,3859,28.59
2836,394,-1387,6,1150,3850,28.59
2844,407,-1348,-31,1150,3854,28.60
2830,443,-1294,-51,1157,3842,28.59
2800,477,-1225,-69,1175,3813,28.57
2758,534,-1144,-84,1200,3811,28.59
2708,606,-1058,-97,1228,3806,28.59
2653,681,-962,-83,1237,3806,28.59
2593,740,-848,-66,1237,3800,28.60
2542,761,-723,-47,1227,3794,28.61
2513,741,-593,-50,1210,3779,28.62
2504,686,-467,-46,1210,3772,28.62
2506,602,-333,-4,1235,3820,28.59
2500,447,-194,89,1248,3897,28.59
2506,108,-46,205,1237,3984,28.59
2549,-433,100,300,1232,4017,28.62
2606,-1067,249,318,1262,4017,28.59
2684,-1661,403,256,1310,3977,28.59
2774,-2093,553,159,1373,3920,28.59
2859,-2310,683,50,1412,3850,28.59
2939,-2320,795,-48,1442,3807,28.61
3011,-2184,888,-102,1458,3787,28.60
3074,-1980,957,-110,1444,3810,28.60
3131,-1779,999,-86,1418,3824,28.61
3190,-1601,1041,-54,1388,3857,28.63
3243,-1462,1065,-31,1366,3876,28.59
3276,-1360,1076,5,1355,3928,28.61
3283,-1336,1079,70,1344,3970,28.60
3279,-1369,1080,92,1358,3987,28.60
3264,-1412,1078,92,1388,3959,28.61
3253,-1394,1077,80,1411,3939,28.62
3258,-1346,1079,94,1440,3897,28.61
3272,-1294,1079,118,1455,3879,28.60
3305,-1269,1081,156,1426,3881,28.62
3346,-1242,1080,129,1379,3812,28.61
3397,-1173,1071,85,1357,3741,28.62
3453,-998,1047,28,1364,3659,28.61
3486,-725,1025,-7,1388,3587,28.59
3482,-423,999,12,1425,3570,28.58
3425,-156,982,65,1479,3594,28.59
3326,31,981,116,1507,3614,28.59
3162,142,1003,187,1507,3610,28.60
3017,134,1025,215,1477,3582,28.59
2876,115,1055,221,1461,3566,28.59
2729,87,1100,267,1449,3557,28.60
2597,-33,1145,338,1469,3574,28.61
2499,-261,1199,412,1514,3591,28.62
2444,-537,1272,459,1543,3595,28.61
2434,-837,1347,456,1567,3585,28.60
2471,-1101,1404,418,1604,3588,28.59
2514,-1310,1450,407,1650,3636,28.61
2563,-1480,1486,413,1665,3670,28.60
2636,-1656,1507,433,1646,3683,28.60
2743,-1841,1508,419,1627,3718,28.61
2869,-1996,1502,377,1610,3733,28.60
2990,-2068,1474,324,1613,3722,28.60
3115,-2079,1428,273,1596,3714,28.60
3241,-2000,1363,189,1558,3688,28.60
3357,-1820,1270,128,1536,3643,28.61
3464,-1538,1180,88,1533,3591,28.62
3534,-1209,1096,69,1539,3554,28.63
3573,-838,1014,76,1552,3505,28.60
3583,-457,944,85,1572,3465,28.62
3582,-59,880,97,1628,3404,28.61
3576,360,842,113,1683,3327,28.60
3553,790,815,132,1738,3267,28.60
3508,1196,802,189,1766,3223,28.60
3447,1566,813,245,1820,3211,28.62
3385,1883,836,305,1880,3202,28.60
3318,2132,872,364,1895,3204,28.59
3250,2290,918,412,1867,3189,28.59
3202,2400,975,425,1823,3163,28.62
3159,2497,1029,402,1788,3124,28.62
3099,2575,1083,430,1755,3149,28.60
3045,2540,1143,493,1740,3193,28.59
2995,2346,1205,584,1743,3239,28.61
2941,2035,1279,652,1803,3257,28.61
2870,1609,1376,741,1831,3297,28.62
2801,1082,1483,784,1840,3318,28.63
2738,501,1593,782,1829,3290,28.61
2676,-37,1681,728,1859,3239,28.59
2607,-461,1752,642,1887,3169,28.60
2518,-720,1802,566,1927,3131,28.60
2364,-905,1836,533,1968,3135,28.60
2215,-1039,1838,561,1967,3170,28.62
2036,-1214,1827,584,1932,3235,28.61
1832,-1383,1792,567,1880,3240,28.62
1626,-1489,1739,523,1839,3233,28.64
1424,-1508,1651,443,1824,3224,28.61
1250,-1437,1522,381,1842,3206,28.59
1114,-1302,1381,389,1868,3205,28.60
1029,-1144,1231,408,1870,3215,28.62
994,-1012,1068,449,1832,3261,28.61
992,-937,893,481,1778,3301,28.60
1041,-892,700,507,1760,3318,28.59
1104,-858,489,498,1760,3315,28.59
1197,-772,259,470,1790,3328,28.62
1274,-626,19,448,1855,3351,28.59
1345,-426,-237,445,1900,3358,28.59
1400,-193,-482,426,1951,3364,28.58
1455,77,-727,427,2010,3348,28.59
1498,359,-964,425,2054,3353,28.62
1533,617,-1183,451,2075,3395,28.62
1554,840,-1380,461,2047,3407,28.60
1596,1010,-1583,456,1997,3395,28.59
1646,1147,-1766,451,1981,3394,28.62
1689,1238,-1937,490,1977,3458,28.61
1721,1198,-2090,562,1996,3513,28.60
1751,991,-2220,647,2029,3596,28.60
1779,649,-2318,682,2079,3615,28.61
1807,260,-2376,665,2162,3605,28.62
1860,-93,-2408,618,2224,3548,28.62
1914,-383,-2408,568,2273,3472,28.61
1970,-611,-2387,504,2298,3436,28.62
2015,-772,-2348,421,2312,3391,28.59
2037,-847,-2297,343,2332,3371,28.61
2043,-863,-2244,266,2318,3335,28.62
2028,-831,-2186,198,2297,3317,28.60
1995,-763,-2112,165,2278,3297,28.60
1943,-693,-2016,142,2276,3283,28.59
1876,-629,-1898,116,2265,3260,28.61
1803,-534,-1763,70,2283,3223,28.63
1732,-405,-1619,31,2305,3224,28.62
1641,-250,-1473,-6,2334,3221,28.61
1547,-85,-1322,-12,2354,3235,28.62
1437,100,-1112,-25,2346,3215,28.62
1362,242,-947,-55,2314,3219,28.60
1293,382,-776,-55,2302,3182,28.60
1229,527,-596,-57,2300,3180,28.59
1161,666,-429,-49,2286,3202,28.61
1099,759,-252,-9,2299,3230,28.62
1057,830,-63,41,2323,3210,28.61
1041,903,136,59,2369,3194,28.60
1048,973,338,75,2414,3201,28.59
1069,1025,534,100,2442,3228,28.61
1099,1060,726,135,2456,3268,28.62
1123,1057,918,165,2449,3298,28.62
1157,1021,1090,184,2461,3322,28.60
1194,947,1242,219,2465,3362,28.60
1240,837,1384,234,2476,3377,28.63
1281,694,1507,265,2498,3397,28.62
1314,503,1630,320,2500,3472,28.60
1343,259,1733,326,2492,3519,28.60
1363,42,1814,291,2485,3493,28.62
1404,-91,1886,230,2472,3442,28.62
1459,-104,1939,166,2475,3389,28.59
1506,-32,1971,144,2500,3368,28.58
1540,108,1986,117,2514,3357,28.62
1560,287,1995,127,2479,3371,28.62
1587,499,1982,133,2450,3336,28.60
1631,709,1970,181,2423,3296,28.62
1684,897,1956,231,2401,3274,28.60
1762,1024,1954,299,2406,3272,28.60
1851,1084,1934,359,2425,3263,28.62
1930,1106,1920,419,2435,3279,28.60
1999,1061,1900,477,2472,3285,28.62
2047,948,1888,542,2505,3310,28.62
2096,750,1877,608,2537,3322,28.62
2135,484,1876,658,2545,3306,28.59
2175,190,1876,661,2546,3274,28.59
2218,-69,1863,642,2519,3233,28.58
2263,-274,1845,600,2489,3184,28.60
2313,-392,1809,537,2465,3116,28.59
2356,-411,1756,494,2464,3052,28.59
2375,-363,1696,466,2473,3012,28.60
2369,-294,1614,458,2472,3019,28.60
2315,-254,1502,492,2473,3065,28.62
2243,-274,1415,511,2474,3074,28.62
2161,-294,1323,499,2468,3056,28.62
2068,-273,1223,444,2448,3016,28.61
1979,-170,1100,368,2432,2967,28.62
1885,27,971,328,2407,2942,28.62
1786,244,826,325,2362,2953,28.62
1673,404,668,364,2336,2971,28.61
1564,515,518,396,2363,2970,28.60
1455,610,387,435,2416,2972,28.62
1359,671,282,483,2450,2972,28.62
1272,667,184,506,2482,2953,28.63
1203,738,89,465,2513,2895,28.63
1146,832,12,520,2496,2908,28.62
1105,853,-51,517,2495,2888,28.61
1072,895,-107,524,2521,2842,28.62
1062,951,-157,530,2549,2844,28.62
1075,994,-203,532,2562,2836,28.62
1094,1024,-243,546,2567,2877,28.61
1113,1014,-274,561,2587,2911,28.60
1127,951,-308,579,2591,2964,28.62
1124,804,-329,613,2582,3013,28.63
1102,594,-352,612,2563,3007,28.63
1076,396,-366,560,2568,2956,28.62
1042,269,-374,504,2608,2929,28.61
983,195,-389,466,2634,2924,28.62
908,136,-399,463,2637,2927,28.60
827,66,-405,448,2618,2903,28.61
755,3,-409,431,2585,2875,28.60
689,-37,-414,381,2553,2825,28.62
626,-21,-429,335,2503,2824,28.60
548,18,-449,293,2479,2820,28.59
469,102,-477,241,2474,2776,28.58
400,239,-507,218,2475,2750,28.61
313,390,-530,237,2479,2753,28.59
225,498,-538,274,2497,2779,28.62
121,554,-548,316,2519,2799,28.62
0,554,-543,328,2544,2827,28.61
-120,567,-523,317,2594,2827,28.61
-232,593,-496,316,2647,2824,28.61
-334,623,-465,314,2659,2871,28.60
-416,638,-428,321,2665,2878,28.62
-499,628,-390,346,2644,2895,28.62
-580,580,-328,333,2592,2909,28.61
-632,549,-287,297,2554,2925,28.61
-670,555,-256,252,2519,2920,28.59
-705,610,-239,196,2499,2907,28.59
-748,705,-236,184,2500,2948,28.62
-789,776,-236,181,2492,2983,28.62
-839,830,-240,177,2482,3004,28.62
-895,868,-256,181,2480,3001,28.63
-938,909,-260,193,2519,2991,28.62
-975,976,-257,194,2553,3006,28.60
-1012,1041,-255,190,2558,3055,28.60
-1051,1088,-256,195,2548,3090,28.59
-1088,1112,-252,203,2531,3098,28.59
-1119,1127,-252,203,2517,3112,28.60
-1155,1138,-253,182,2516,3125,28.60
-1199,1160,-255,163,2520,3104,28.60
-1242,1187,-254,178,2509,3132,28.61
-1298,1165,-248,204,2492,3169,28.61
-1361,1096,-234,202,2484,3154,28.60
-1408,1044,-226,183,2494,3135,28.60
-1446,1036,-214,159,2503,3099,28.59
-1484,1074,-196,140,2505,3082,28.61
-1524,1118,-188,137,2494,3084,28.61
-1564,1149,-175,135,2493,3088,28.62
-1607,1188,-166,140,2506,3094,28.62
-1651,1252,-148,150,2493,3088,28.64
-1700,1306,-133,156,2479,3088,28.63
-1775,1362,-125,137,2477,3077,28.62
-1851,1447,-123,126,2490,3061,28.59
-1931,1563,-119,120,2484,3036,28.59
-2021,1681,-118,134,2483,3015,28.58
-2113,1785,-104,170,2490,3021,28.60
-2222,1836,-86,225,2477,3065,28.61
-2328,1791,-61,281,2467,3096,28.62
-2419,1657,-29,313,2470,3134,28.62
-2475,1464,2,345,2455,3161,28.61
-2515,1257,39,361,2465,3188,28.62
-2548,1011,81,381,2475,3210,28.64
-2576,755,127,380,2497,3219,28.62
-2597,510,173,353,2528,3228,28.62
-2632,318,219,316,2547,3208,28.60
-2680,186,268,251,2562,3200,28.59
-2760,109,320,193,2543,3198,28.61
-2830,88,350,179,2518,3183,28.62
-2901,71,386,175,2470,3192,28.62
-2986,30,429,188,2422,3196,28.60
-3083,-43,472,202,2336,3201,28.60
-3185,-111,516,172,2281,3170,28.60
-3302,-122,557,112,2259,3114,28.59
-3451,-25,592,53,2211,3068,28.61
-3616,143,630,-6,2096,2982,28.63
-3745,350,631,-63,1993,2893,28.61
-3827,635,613,-73,1968,2824,28.61
-3887,986,588,-51,2018,2851,28.61
-3968,1317,553,-12,2070,2923,28.61
-4080,1603,498,43,2114,2976,28.63
-4219,1821,432,103,2105,3036,28.64
-4364,1967,368,177,2079,3052,28.63
-4516,2038,296,217,2011,3117,28.62
-4666,2048,204,245,1977,3131,28.62
-4775,2054,96,269,1980,3099,28.59
-4847,2093,0,286,1982,3059,28.59
-4889,2159,-99,287,2004,3071,28.60
-4923,2241,-203,292,2023,3098,28.60
-4939,2307,-318,331,1995,3125,28.60
-4944,2351,-437,362,1965,3169,28.59
-4930,2356,-551,409,1962,3195,28.60
-4898,2327,-665,448,2009,3267,28.61
-4869,2261,-791,448,2088,3337,28.60
-4840,2165,-936,473,2133,3439,28.59
-4812,1977,-1073,523,2128,3532,28.60
-4773,1728,-1218,540,2084,3589,28.61
-4708,1454,-1366,514,2038,3620,28.61
-4623,1214,-1509,450,2007,3613,28.62
-4512,1028,-1649,397,2002,3593,28.61
-4391,894,-1785,335,1989,3580,28.58
-4274,812,-1914,276,1977,3566,28.59
-4171,799,-2026,207,1989,3531,28.62
-4080,874,-2128,147,1998,3499,28.61
-4008,1003,-2216,90,1966,3487,28.61
-3959,1140,-2296,55,1918,3478,28.60
-3925,1244,-2368,25,1859,3463,28.62
-3904,1301,-2436,45,1796,3490,28.62
-3881,1305,-2485,51,1739,3483,28.59
-3867,1291,-2518,6,1726,3477,28.60
-3857,1328,-2557,-60,1760,3448,28.62
-3866,1450,-2594,-136,1781,3437,28.62
-3883,1643,-2624,-190,1767,3413,28.60
-3907,1871,-2647,-225,1724,3445,28.61
-3928,2075,-2668,-240,1661,3493,28.61
-3926,2227,-2707,-246,1608,3507,28.59
-3912,2345,-2736,-257,1583,3502,28.60
-3895,2445,-2766,-259,1591,3523,28.62
-3889,2515,-2782,-274,1610,3565,28.62
-3894,2573,-2801,-287,1616,3601,28.62
-3923,2615,-2811,-311,1622,3624,28.59
-3966,2661,-2828,-330,1621,3604,28.59
-4010,2740,-2824,-370,1625,3594,28.59
-4053,2856,-2814,-388,1629,3577,28.60
-4096,2953,-2785,-376,1616,3612,28.59
-4146,2970,-2738,-318,1596,3687,28.62
-4196,2825,-2674,-202,1612,3780,28.62
-4237,2497,-2573,-72,1653,3853,28.63
-4257,2002,-2424,8,1678,3920,28.61
-4261,1414,-2253,17,1695,3931,28.61
-4251,848,-2063,-39,1697,3890,28.62
-4226,395,-1875,-165,1688,3842,28.64
-4182,103,-1695,-296,1673,3748,28.61
-4131,-12,-1526,-418,1647,3664,28.62
-4066,20,-1370,-515,1624,3619,28.61
-3985,166,-1231,-561,1568,3602,28.61
-3913,359,-1092,-583,1509,3625,28.62
-3842,552,-960,-590,1467,3627,28.62
-3775,733,-842,-591,1408,3635,28.63
-3708,909,-739,-583,1374,3664,28.63
-3662,1034,-639,-561,1349,3715,28.62
-3640,1132,-545,-557,1330,3722,28.63
-3642,1221,-458,-552,1300,3719,28.62
-3665,1308,-383,-543,1251,3746,28.62
-3706,1386,-316,-533,1221,3738,28.61
-3738,1481,-250,-512,1216,3724,28.61
-3758,1605,-189,-505,1204,3691,28.61
-3772,1707,-145,-475,1214,3718,28.60
-3767,1761,-113,-424,1218,3738,28.60
-3760,1761,-85,-358,1231,3764,28.60
-3757,1711,-42,-287,1235,3776,28.60
-3767,1620,4,-260,1218,3816,28.61
-3770,1535,24,-266,1180,3846,28.61
-3751,1453,17,-259,1133,3848,28.63
-3706,1375,-14,-262,1077,3846,28.63
-3644,1301,-53,-276,1028,3832,28.62
-3573,1247,-119,-291,1028,3851,28.62
-3515,1229,-202,-295,1035,3887,28.62
-3466,1212,-298,-278,1024,3947,28.62
-3440,1184,-402,-264,1023,3979,28.60
-3416,1150,-515,-277,1031,3984,28.61
-3390,1151,-640,-302,1020,3996,28.62
-3362,1192,-781,-339,984,3999,28.63
-3327,1243,-930,-358,942,4014,28.60
-3299,1269,-1087,-355,898,4014,28.59
-3270,1288,-1259,-388,858,3998,28.61
-3255,1320,-1428,-421,832,3985,28.60
-3253,1383,-1601,-487,811,3984,28.61
-3276,1499,-1761,-534,792,3954,28.60
-3319,1664,-1911,-556,798,3913,28.61
-3346,1847,-2046,-566,817,3890,28.60
-3359,2059,-2150,-560,845,3867,28.61
-3346,2244,-2228,-543,860,3830,28.59
-3318,2373,-2288,-523,844,3829,28.59
-3276,2435,-2332,-501,815,3818,28.61
-3230,2433,-2348,-487,800,3804,28.59
-3194,2408,-2339,-485,802,3800,28.61
-3159,2366,-2311,-485,809,3795,28.61
-3134,2281,-2269,-485,795,3813,28.63
-3112,2149,-2211,-474,810,3803,28.62
-3087,1971,-2133,-477,826,3803,28.58
-3065,1778,-2034,-482,851,3815,28.61
-3052,1546,-1918,-484,852,3834,28.62
-3042,1254,-1806,-459,830,3855,28.62
-3014,929,-1667,-457,796,3851,28.60
-2970,623,-1522,-481,780,3852,28.61
-2909,306,-1380,-532,750,3865,28.62
-2826,21,-1251,-605,718,3837,28.62
-2727,-182,-1135,-685,682,3769,28.61
-2614,-289,-1027,-722,654,3746,28.64
-2495,-339,-914,-758,641,3746,28.62
-2365,-389,-785,-785,623,3781,28.62
-2276,-450,-706,-807,574,3804,28.62
-2222,-544,-636,-847,482,3815,28.63
-2204,-609,-582,-918,375,3791,28.60
-2235,-561,-554,-1042,290,3722,28.60
-2318,-343,-545,-1195,248,3637,28.61
-2458,77,-553,-1311,240,3530,28.61
-2654,663,-567,-1383,250,3445,28.63
-2898,1342,-567,-1393,273,3419,28.63
-3193,2020,-561,-1352,241,3416,28.64
-3500,2598,-547,-1283,224,3429,28.61
-3790,3052,-519,-1196,241,3448,28.62
-4055,3382,-464,-1078,240,3458,28.64
-4285,3574,-391,-982,221,3484,28.63
-4458,3629,-315,-889,225,3502,28.63
-4559,3612,-210,-812,249,3539,28.63
-4599,3554,-89,-774,265,3544,28.63
-4567,3466,17,-783,283,3543,28.62
-4487,3371,115,-773,297,3572,28.61
-4373,3260,191,-732,310,3627,28.60
-4228,3125,249,-710,329,3708,28.60
-4093,2948,298,-673,357,3800,28.61
-3958,2721,332,-650,372,3885,28.60
-3825,2486,339,-658,385,3943,28.62
-3690,2245,326,-685,359,3987,28.63
-3556,2040,293,-721,310,4009,28.64
-3420,1886,244,-762,268,4006,28.62
-3275,1789,186,-802,245,4003,28.62
-3122,1770,117,-837,227,4018,28.62
-2974,1773,37,-867,181,4055,28.62
-2830,1749,-61,-879,118,4100,28.62
-2683,1688,-176,-896,48,4114,28.61
-2524,1633,-298,-935,-3,4104,28.63
-2376,1616,-421,-965,-25,4117,28.61
-2239,1629,-555,-1004,-29,4132,28.63
-2104,1650,-694,-977,-10,4128,28.63
-1961,1645,-807,-928,33,4102,28.62
-1802,1588,-872,-854,96,4101,28.61
-1633,1451,-909,-772,160,4104,28.59
